事件編號,死亡人數_24小時內,死亡人數_2_30日內,受傷人數
34989,0,0,1
34990,0,0,2
34991,0,0,2
34992,0,0,2
34993,0,0,2
34994,0,0,2
34995,0,0,2
34996,0,0,1
34997,0,0,1
34998,0,0,2
34999,0,0,2
35000,0,0,1
35001,0,0,1
35002,0,0,2
35003,0,0,2
35004,0,0,1
35005,0,0,1
35006,0,0,1
35007,0,0,1
35008,0,0,1
35009,0,0,1
35010,0,0,1
35011,0,0,1
35012,0,0,1
35013,0,0,1
35014,0,0,1
35015,0,0,1
35016,0,0,1
35017,0,0,1
35018,0,0,1
35019,0,0,1
35020,0,0,1
35021,0,0,1
35022,0,0,2
35023,0,0,2
35024,0,0,2
35025,0,0,2
35026,0,0,1
35027,0,0,1
35028,0,0,1
35029,0,0,1
35030,0,0,1
35031,0,0,1
35032,0,0,2
35033,0,0,2
35034,0,0,1
35035,0,0,1
35036,0,0,1
35037,0,0,1
35038,0,0,2
35039,0,0,2
35040,0,0,1
35041,0,0,1
35042,0,0,1
35043,0,0,1
35044,0,0,4
35045,0,0,4
35046,0,0,4
35047,0,0,4
35048,0,0,1
35049,0,0,1
35050,0,0,1
35051,0,0,1
35052,0,0,1
35053,0,0,1
35054,0,0,1
35055,0,0,1
35056,0,0,1
35057,0,0,1
35058,0,0,1
35059,0,0,1
35060,0,0,1
35061,0,0,1
35062,0,0,1
35063,0,0,1
35064,0,0,1
35065,0,0,2
35066,0,0,2
35067,0,0,2
35068,0,0,2
35069,0,0,2
35070,0,0,1
35071,0,0,1
35072,0,0,1
35073,0,0,1
35074,0,0,1
35075,0,0,2
35076,0,0,2
35077,0,0,1
35078,0,0,1
35079,0,0,1
35080,0,0,1
35081,0,0,1
35082,0,0,1
35083,0,0,1
35084,0,0,1
35085,0,0,1
35086,0,0,1
35087,0,0,1
35088,0,0,1
35089,0,0,1
35090,0,0,1
35091,0,0,1
35092,0,0,1
35093,0,0,1
35094,0,0,1
35095,0,0,1
35096,0,0,1
35097,0,0,1
35098,0,0,1
35099,0,0,1
35100,0,0,1
35101,0,0,1
35102,0,0,1
35103,0,0,1
35104,0,0,1
35105,0,0,1
35106,0,0,1
35107,0,0,1
35108,0,0,1
35109,0,0,1
35110,0,0,1
35111,0,0,2
35112,0,0,2
35113,0,0,1
35114,0,0,1
35115,0,0,1
35116,0,0,2
35117,0,0,2
35118,0,0,1
35119,0,0,1
35120,0,0,1
35121,0,0,1
35122,0,0,2
35123,0,0,2
35124,0,0,1
35125,0,0,1
35126,0,0,1
35127,0,0,1
35128,0,0,1
35129,0,0,1
35130,0,0,1
35131,0,0,1
35132,0,0,2
35133,0,0,2
35134,0,0,1
35135,0,0,1
35136,0,0,2
35137,0,0,2
35138,0,0,2
35139,0,0,2
35140,0,0,1
35141,0,0,1
35142,0,0,1
35143,0,0,1
35144,0,0,3
35145,0,0,3
35146,0,0,3
35147,0,0,3
35148,0,0,1
35149,0,0,1
35150,0,0,1
35151,0,0,1
35152,0,0,1
35153,0,0,1
35154,0,0,1
35155,0,0,1
35156,0,0,1
35157,0,0,1
35158,0,0,1
35159,0,0,1
35160,0,0,2
35161,0,0,2
35162,0,0,1
35163,0,0,1
35164,0,0,1
35165,0,0,1
35166,0,0,1
35167,0,0,1
35168,0,0,1
35169,0,0,2
35170,0,0,2
35171,0,0,1
35172,0,0,1
35173,0,0,2
35174,0,0,2
35175,0,0,1
35176,0,0,1
35177,0,0,1
35178,0,0,1
35179,0,0,1
35180,0,0,1
35181,0,0,2
35182,0,0,2
35183,0,0,2
35184,0,0,2
35185,0,0,1
35186,0,0,1
35187,0,0,2
35188,0,0,2
35189,0,0,1
35190,0,0,1
35191,0,0,2
35192,0,0,2
35193,0,0,1
35194,0,0,1
35195,0,0,1
35196,0,0,1
35197,0,0,1
35198,0,0,1
35199,0,0,1
35200,0,0,2
35201,0,0,2
35202,0,0,2
35203,0,0,2
35204,0,0,2
35205,0,0,2
35206,0,0,1
35207,0,0,1
35208,0,0,1
35209,0,0,1
35210,0,0,1
35211,0,0,1
35212,0,0,2
35213,0,0,2
35214,0,0,2
35215,0,0,2
35216,0,0,2
35217,0,0,1
35218,0,0,1
35219,0,0,2
35220,0,0,2
35221,0,0,2
35222,0,0,1
35223,0,0,1
35224,0,0,1
35225,0,0,1
35226,0,0,2
35227,0,0,2
35228,0,0,2
35229,0,0,2
35230,0,0,1
35231,0,0,1
35232,0,0,1
35233,0,0,1
35234,0,0,1
35235,0,0,1
35236,0,0,1
35237,0,0,1
35238,0,0,1
35239,0,0,2
35240,0,0,2
35241,0,0,4
35242,0,0,4
35243,0,0,4
35244,0,0,4
35245,0,0,4
35246,0,0,4
35247,0,0,1
35248,0,0,1
35249,0,0,1
35250,0,0,1
35251,0,0,1
35252,0,0,1
35253,0,0,1
35254,0,0,1
35255,0,0,1
35256,0,0,2
35257,0,0,2
35258,0,0,2
35259,0,0,1
35260,0,0,1
35261,0,0,1
35262,0,0,1
35263,0,0,2
35264,0,0,2
35265,0,0,1
35266,0,0,1
35267,0,0,2
35268,0,0,2
35269,0,0,2
35270,0,0,2
35271,0,0,2
35272,0,0,2
35273,0,0,2
35274,0,0,2
35275,0,0,1
35276,0,0,1
35277,0,0,1
35278,0,0,1
35279,0,0,2
35280,0,0,2
35281,0,0,1
35282,0,0,1
35283,0,0,1
35284,0,0,1
35285,0,0,1
35286,0,0,1
35287,0,0,1
35288,0,0,1
35289,0,0,1
35290,0,0,1
35291,0,0,1
35292,0,0,1
35293,0,0,3
35294,0,0,3
35295,0,0,3
35296,0,0,1
35297,0,0,1
35298,0,0,1
35299,0,0,1
35300,0,0,2
35301,0,0,2
35302,0,0,1
35303,0,0,1
35304,0,0,2
35305,0,0,2
35306,0,0,1
35307,0,0,1
35308,0,0,2
35309,0,0,2
35310,0,0,1
35311,0,0,1
35312,0,0,1
35313,0,0,1
35314,0,0,1
35315,0,0,1
35316,0,0,1
35317,0,0,1
35318,0,0,1
35319,0,0,1
35320,0,0,1
35321,0,0,1
35322,0,0,1
35323,0,0,2
35324,0,0,2
35325,0,0,2
35326,0,0,2
35327,0,0,2
35328,0,0,2
35329,0,0,1
35330,0,0,1
35331,0,0,1
35332,0,0,1
35333,0,0,1
35334,0,0,1
35335,0,0,2
35336,0,0,2
35337,0,0,3
35338,0,0,3
35339,0,0,3
35340,0,0,3
35341,0,0,1
35342,0,0,1
35343,0,0,3
35344,0,0,3
35345,0,0,3
35346,0,0,3
35347,0,0,2
35348,0,0,2
35349,0,0,1
35350,0,0,1
35351,0,0,3
35352,0,0,3
35353,0,0,3
35354,0,0,2
35355,0,0,2
35356,0,0,2
35357,0,0,2
35358,0,0,2
35359,0,0,2
35360,0,0,2
35361,0,0,2
35362,0,0,2
35363,0,0,1
35364,0,0,1
35365,0,0,1
35366,0,0,1
35367,0,0,2
35368,0,0,2
35369,0,0,2
35370,0,0,2
35371,0,0,2
35372,0,0,2
35373,0,0,1
35374,0,0,1
35375,0,0,2
35376,0,0,2
35377,0,0,2
35378,0,0,3
35379,0,0,3
35380,0,0,3
35381,0,0,1
35382,0,0,1
35383,0,0,1
35384,0,0,1
35385,0,0,2
35386,0,0,2
35387,0,0,1
35388,0,0,1
35389,0,0,1
35390,0,0,1
35391,0,0,2
35392,0,0,2
35393,0,0,2
35394,0,0,1
35395,0,0,1
35396,0,0,1
35397,1,0,0
35398,1,0,0
35399,0,0,3
35400,0,0,3
35401,0,0,3
35402,0,0,3
35403,0,0,1
35404,0,0,1
35405,0,0,2
35406,0,0,2
35407,0,0,1
35408,0,0,1
35409,0,0,1
35410,0,0,1
35411,0,0,2
35412,0,0,2
35413,0,0,1
35414,0,0,1
35415,0,0,2
35416,0,0,2
35417,0,0,1
35418,0,0,1
35419,0,0,1
35420,0,0,1
35421,0,0,2
35422,0,0,2
35423,0,0,2
35424,0,0,1
35425,0,0,1
35426,0,0,2
35427,0,0,2
35428,0,0,1
35429,0,0,1
35430,0,0,1
35431,0,0,1
35432,0,0,1
35433,0,0,1
35434,0,0,2
35435,0,0,2
35436,0,0,1
35437,0,0,1
35438,0,0,1
35439,0,0,1
35440,0,0,1
35441,0,0,1
35442,0,0,1
35443,0,0,1
35444,0,0,1
35445,0,0,2
35446,0,0,2
35447,0,0,1
35448,0,0,1
35449,0,0,2
35450,0,0,2
35451,0,0,1
35452,0,0,1
35453,0,0,3
35454,0,0,3
35455,0,0,3
35456,0,0,1
35457,0,0,1
35458,0,0,2
35459,0,0,2
35460,0,0,1
35461,0,0,1
35462,0,0,1
35463,0,0,1
35464,0,0,1
35465,0,0,1
35466,0,0,1
35467,0,0,1
35468,0,0,2
35469,0,0,2
35470,0,0,1
35471,0,0,1
35472,0,0,1
35473,0,0,1
35474,0,0,1
35475,0,0,1
35476,0,0,1
35477,0,0,1
35478,0,0,1
35479,0,0,1
35480,0,0,1
35481,0,0,1
35482,0,0,1
35483,0,0,1
35484,0,0,1
35485,0,0,1
35486,0,0,1
35487,0,0,2
35488,0,0,2
35489,0,0,1
35490,0,0,1
35491,0,0,1
35492,0,0,1
35493,0,0,1
35494,0,0,1
35495,0,0,1
35496,0,0,1
35497,0,0,1
35498,0,0,1
35499,0,0,1
35500,0,0,1
35501,0,0,1
35502,0,0,1
35503,0,0,1
35504,0,0,1
35505,0,0,1
35506,0,0,1
35507,0,0,1
35508,0,0,1
35509,0,0,1
35510,0,0,1
35511,0,0,1
35512,0,0,1
35513,0,0,1
35514,0,0,1
35515,0,0,1
35516,0,0,1
35517,0,0,1
35518,0,0,1
35519,0,0,1
35520,0,0,1
35521,0,0,1
35522,0,0,1
35523,0,0,1
35524,0,0,1
35525,0,0,1
35526,0,0,1
35527,0,0,1
35528,0,0,1
35529,0,0,1
35530,0,0,1
35531,0,0,1
35532,0,0,2
35533,0,0,2
35534,0,0,1
35535,0,0,1
35536,0,0,1
35537,0,0,1
35538,0,0,1
35539,0,0,1
35540,0,0,1
35541,0,0,1
35542,0,0,3
35543,0,0,3
35544,0,0,3
35545,0,0,3
35546,0,0,1
35547,0,0,1
35548,0,0,2
35549,0,0,2
35550,0,0,1
35551,0,0,1
35552,0,0,1
35553,0,0,1
35554,0,0,2
35555,0,0,2
35556,0,0,2
35557,0,0,1
35558,0,0,1
35559,0,0,1
35560,0,0,1
35561,0,0,1
35562,0,0,1
35563,0,0,1
35564,0,0,1
35565,0,0,1
35566,0,0,1
35567,0,0,1
35568,0,0,1
35569,0,0,1
35570,0,0,1
35571,0,0,1
35572,0,0,1
35573,0,0,1
35574,0,0,1
35575,0,0,1
35576,0,0,1
35577,0,0,1
35578,0,0,1
35579,0,0,1
35580,0,0,1
35581,0,0,1
35582,0,0,1
35583,0,0,1
35584,0,0,1
35585,0,0,1
35586,0,0,2
35587,0,0,2
35588,0,0,2
35589,0,0,2
35590,0,0,2
35591,0,0,1
35592,0,0,1
35593,0,0,1
35594,0,0,1
35595,0,0,1
35596,0,0,1
35597,0,0,1
35598,0,0,1
35599,0,0,1
35600,0,0,1
35601,0,0,1
35602,0,0,1
35603,0,0,1
35604,0,0,1
35605,0,0,2
35606,0,0,2
35607,0,0,1
35608,0,0,1
35609,0,0,1
35610,0,0,1
35611,0,0,2
35612,0,0,2
35613,0,0,1
35614,0,0,1
35615,0,0,1
35616,0,0,1
35617,0,0,2
35618,0,0,2
35619,0,0,1
35620,0,0,1
35621,0,0,1
35622,0,0,1
35623,0,0,1
35624,0,0,1
35625,0,0,1
35626,0,0,1
35627,0,0,1
35628,0,0,1
35629,0,0,1
35630,0,0,1
35631,0,0,1
35632,0,0,2
35633,0,0,2
35634,0,0,1
35635,0,0,1
35636,0,0,1
35637,0,0,1
35638,0,0,1
35639,0,0,1
35640,0,0,1
35641,0,0,1
35642,0,0,1
35643,0,0,1
35644,0,0,1
35645,0,0,1
35646,0,0,2
35647,0,0,2
35648,0,0,2
35649,0,0,2
35650,0,0,1
35651,0,0,1
35652,0,0,1
35653,0,0,1
35654,0,0,2
35655,0,0,2
35656,0,0,2
35657,0,0,2
35658,0,0,1
35659,0,0,1
35660,0,0,2
35661,0,0,2
35662,0,0,2
35663,0,0,2
35664,0,0,2
35665,0,0,2
35666,0,0,2
35667,0,0,1
35668,0,0,1
35669,0,0,1
35670,0,0,1
35671,0,0,2
35672,0,0,2
35673,0,0,1
35674,0,0,1
35675,0,0,2
35676,0,0,2
35677,0,0,1
35678,0,0,1
35679,0,0,2
35680,0,0,2
35681,0,0,2
35682,0,0,1
35683,0,0,1
35684,0,0,1
35685,0,0,1
35686,0,0,1
35687,0,0,1
35688,0,0,1
35689,0,0,2
35690,0,0,2
35691,0,0,2
35692,0,0,1
35693,0,0,1
35694,0,0,1
35695,0,0,1
35696,0,0,2
35697,0,0,2
35698,0,0,2
35699,0,0,1
35700,0,0,1
35701,0,0,1
35702,0,0,1
35703,1,0,0
35704,1,0,0
35705,0,0,1
35706,0,0,1
35707,0,0,1
35708,0,0,1
35709,0,0,1
35710,0,0,1
35711,0,0,1
35712,0,0,1
35713,0,0,2
35714,0,0,2
35715,0,0,2
35716,0,0,2
35717,0,0,1
35718,0,0,1
35719,0,0,1
35720,0,0,1
35721,0,0,2
35722,0,0,2
35723,0,0,1
35724,0,0,1
35725,0,0,2
35726,0,0,2
35727,0,0,2
35728,0,0,1
35729,0,0,1
35730,0,0,1
35731,0,0,1
35732,0,0,1
35733,0,0,1
35734,0,0,1
35735,0,0,1
35736,0,0,1
35737,0,0,1
35738,0,0,1
35739,0,0,1
35740,0,0,1
35741,0,0,1
35742,0,0,1
35743,0,0,1
35744,0,0,1
35745,0,0,1
35746,0,0,1
35747,0,0,1
35748,0,0,1
35749,0,0,1
35750,0,0,1
35751,0,0,1
35752,0,0,1
35753,0,0,1
35754,0,0,1
35755,0,0,1
35756,0,0,1
35757,0,0,2
35758,0,0,2
35759,0,0,1
35760,0,0,1
35761,0,0,1
35762,0,0,1
35763,0,0,1
35764,0,0,1
35765,0,0,2
35766,0,0,2
35767,0,0,2
35768,0,0,2
35769,0,0,1
35770,0,0,1
35771,0,0,1
35772,0,0,1
35773,0,0,1
35774,0,0,1
35775,0,0,2
35776,0,0,2
35777,0,0,2
35778,0,0,1
35779,0,0,1
35780,0,0,1
35781,0,0,1
35782,0,0,2
35783,0,0,2
35784,0,0,1
35785,0,0,1
35786,0,0,1
35787,0,0,1
35788,0,0,1
35789,0,0,1
35790,0,0,1
35791,0,0,2
35792,0,0,2
35793,0,0,1
35794,0,0,1
35795,0,0,1
35796,0,0,1
35797,1,0,0
35798,1,0,0
35799,0,0,1
35800,0,0,1
35801,0,0,1
35802,0,0,1
35803,0,0,2
35804,0,0,2
35805,0,0,2
35806,0,0,1
35807,0,0,1
35808,0,0,1
35809,0,0,1
35810,0,0,1
35811,0,0,1
35812,0,0,1
35813,0,0,3
35814,0,0,3
35815,0,0,3
35816,0,0,1
35817,0,0,1
35818,0,0,1
35819,0,0,1
35820,0,0,1
35821,0,0,2
35822,0,0,2
35823,0,0,2
35824,0,0,1
35825,0,0,1
35826,0,0,1
35827,0,0,1
35828,0,0,1
35829,0,0,1
35830,0,0,1
35831,0,0,1
35832,0,0,1
35833,0,0,1
35834,0,0,1
35835,0,0,1
35836,0,0,1
35837,0,0,2
35838,0,0,2
35839,0,0,1
35840,0,0,1
35841,0,0,1
35842,0,0,1
35843,0,0,1
35844,0,0,1
35845,0,0,1
35846,0,0,1
35847,0,0,1
35848,0,0,1
35849,0,0,1
35850,0,0,1
35851,0,0,3
35852,0,0,3
35853,0,0,3
35854,0,0,2
35855,0,0,2
35856,0,0,2
35857,0,0,2
35858,0,0,1
35859,0,0,1
35860,0,0,1
35861,0,0,1
35862,0,0,1
35863,0,0,1
35864,0,0,1
35865,0,0,1
35866,0,0,2
35867,0,0,2
35868,0,0,2
35869,0,0,1
35870,0,0,1
35871,0,0,1
35872,0,0,1
35873,0,0,1
35874,0,0,1
35875,0,0,1
35876,0,0,1
35877,0,0,1
35878,0,0,1
35879,0,0,1
35880,0,0,1
35881,0,0,1
35882,0,0,2
35883,0,0,2
35884,0,0,1
35885,0,0,1
35886,0,0,2
35887,0,0,2
35888,0,0,2
35889,0,0,2
35890,0,0,2
35891,0,0,1
35892,0,0,1
35893,0,0,1
35894,0,0,1
35895,0,0,1
35896,0,0,1
35897,0,0,1
35898,0,0,1
35899,0,0,1
35900,0,0,2
35901,0,0,2
35902,0,0,3
35903,0,0,3
35904,0,0,3
35905,0,0,1
35906,0,0,1
35907,0,0,1
35908,0,0,1
35909,0,0,1
35910,0,0,1
35911,0,0,1
35912,0,0,1
35913,0,0,1
35914,0,0,1
35915,0,0,2
35916,0,0,2
35917,0,0,2
35918,0,0,2
35919,0,0,2
35920,0,0,2
35921,0,0,1
35922,0,0,1
35923,0,0,1
35924,0,0,1
35925,0,0,1
35926,0,0,1
35927,0,0,1
35928,0,0,1
35929,0,0,2
35930,0,0,2
35931,0,0,2
35932,0,0,1
35933,0,0,1
35934,0,0,2
35935,0,0,2
35936,0,0,2
35937,0,0,1
35938,0,0,1
35939,0,0,2
35940,0,0,2
35941,0,0,2
35942,0,0,2
35943,0,0,2
35944,0,0,2
35945,0,0,2
35946,0,0,2
35947,0,0,2
35948,0,0,2
35949,0,0,2
35950,0,0,3
35951,0,0,3
35952,0,0,3
35953,0,0,1
35954,0,0,1
35955,0,0,1
35956,0,0,1
35957,0,0,2
35958,0,0,2
35959,0,0,2
35960,0,0,1
35961,0,0,1
35962,0,0,2
35963,0,0,2
35964,0,0,2
35965,0,0,2
35966,0,0,2
35967,0,0,2
35968,0,0,2
35969,0,0,2
35970,0,0,2
35971,0,0,2
35972,0,0,2
35973,0,0,2
35974,0,0,2
35975,0,0,2
35976,0,0,2
35977,0,0,2
35978,0,0,2
35979,0,0,2
35980,0,0,2
35981,0,0,2
35982,0,0,2
35983,0,0,1
35984,0,0,1
35985,0,0,1
35986,0,0,1
35987,0,0,2
35988,0,0,2
35989,0,0,2
35990,0,0,1
35991,0,0,1
35992,0,0,1
35993,0,0,1
35994,0,0,1
35995,0,0,1
35996,0,0,1
35997,0,0,1
35998,0,0,1
35999,0,0,1
36000,0,0,2
36001,0,0,2
36002,0,0,1
36003,0,0,1
36004,0,0,1
36005,0,0,1
36006,0,0,1
36007,0,0,1
36008,0,0,1
36009,0,0,2
36010,0,0,2
36011,0,0,1
36012,0,0,1
36013,0,0,1
36014,0,0,1
36015,0,0,1
36016,0,0,1
36017,0,0,2
36018,0,0,2
36019,0,0,1
36020,0,0,1
36021,0,0,1
36022,0,0,1
36023,0,0,1
36024,0,0,1
36025,0,0,1
36026,0,0,1
36027,0,0,1
36028,0,0,1
36029,0,0,2
36030,0,0,2
36031,0,0,1
36032,0,0,1
36033,0,0,1
36034,0,0,1
36035,0,0,1
36036,0,0,1
36037,0,0,1
36038,0,0,1
36039,0,0,1
36040,0,0,1
36041,0,0,2
36042,0,0,2
36043,0,0,2
36044,0,0,1
36045,0,0,1
36046,0,0,1
36047,0,0,1
36048,0,0,3
36049,0,0,3
36050,0,0,3
36051,0,0,1
36052,0,0,1
36053,0,0,1
36054,0,0,1
36055,0,0,1
36056,0,0,1
36057,0,0,2
36058,0,0,2
36059,0,0,1
36060,0,0,1
36061,0,0,1
36062,0,0,1
36063,0,0,2
36064,0,0,2
36065,0,0,1
36066,0,0,1
36067,0,0,1
36068,0,0,1
36069,0,0,1
36070,0,0,1
36071,0,0,1
36072,0,0,1
36073,0,0,1
36074,0,0,1
36075,0,0,1
36076,0,0,1
36077,0,0,1
36078,0,0,1
36079,0,0,2
36080,0,0,2
36081,0,0,1
36082,0,0,1
36083,0,0,2
36084,0,0,2
36085,0,0,1
36086,0,0,1
36087,0,0,1
36088,0,0,1
36089,0,0,1
36090,0,0,1
36091,0,0,2
36092,0,0,2
36093,0,0,1
36094,0,0,1
36095,0,0,1
36096,0,0,1
36097,0,0,1
36098,0,0,1
36099,0,0,1
36100,0,0,1
36101,0,0,1
36102,0,0,1
36103,0,0,1
36104,0,0,1
36105,0,0,2
36106,0,0,2
36107,0,0,2
36108,0,0,1
36109,0,0,1
36110,0,0,3
36111,0,0,3
36112,0,0,3
36113,0,0,2
36114,0,0,2
36115,0,0,2
36116,0,0,1
36117,0,0,1
36118,0,0,1
36119,0,0,1
36120,0,0,1
36121,0,0,1
36122,0,0,3
36123,0,0,3
36124,0,0,3
36125,0,0,1
36126,0,0,1
36127,0,0,1
36128,0,0,1
36129,0,0,1
36130,0,0,1
36131,0,0,2
36132,0,0,2
36133,0,0,2
36134,0,0,1
36135,0,0,1
36136,0,0,1
36137,0,0,1
36138,0,0,1
36139,0,0,1
36140,0,0,1
36141,0,0,1
36142,0,0,1
36143,0,0,1
36144,0,0,1
36145,0,0,1
36146,0,1,2
36147,0,1,2
36148,0,1,2
36149,0,0,2
36150,0,0,2
36151,0,0,2
36152,0,0,2
36153,0,0,2
36154,0,0,2
36155,0,0,1
36156,0,0,1
36157,0,0,1
36158,0,0,2
36159,0,0,2
36160,0,0,2
36161,0,0,1
36162,0,0,1
36163,0,0,1
36164,0,0,1
36165,0,0,1
36166,0,0,1
36167,0,0,1
36168,0,0,3
36169,0,0,3
36170,0,0,3
36171,0,0,2
36172,0,0,2
36173,0,0,1
36174,0,0,1
36175,0,0,1
36176,0,0,2
36177,0,0,2
36178,0,0,2
36179,0,0,2
36180,0,0,2
36181,0,0,1
36182,0,0,1
36183,0,0,1
36184,0,0,1
36185,0,0,1
36186,0,0,1
36187,0,0,1
36188,0,0,3
36189,0,0,3
36190,0,0,3
36191,0,0,3
36192,0,0,1
36193,0,0,1
36194,0,0,1
36195,0,0,1
36196,0,0,1
36197,0,0,1
36198,0,0,1
36199,0,0,1
36200,0,0,2
36201,0,0,2
36202,0,0,1
36203,0,0,1
36204,0,0,2
36205,0,0,2
36206,0,0,2
36207,0,0,2
36208,0,0,2
36209,0,0,2
36210,0,0,2
36211,0,0,2
36212,0,0,2
36213,0,0,2
36214,0,0,2
36215,0,0,2
36216,0,0,2
36217,0,0,1
36218,0,0,1
36219,0,0,1
36220,0,0,1
36221,0,0,1
36222,0,0,1
36223,0,0,1
36224,0,0,1
36225,0,0,1
36226,0,0,1
36227,0,0,1
36228,0,0,1
36229,0,0,1
36230,0,0,2
36231,0,0,2
36232,0,0,1
36233,0,0,1
36234,0,0,1
36235,0,0,1
36236,0,0,1
36237,0,0,1
36238,0,0,1
36239,0,0,1
36240,0,0,1
36241,0,0,1
36242,0,0,1
36243,0,0,1
36244,0,0,1
36245,0,0,1
36246,0,0,1
36247,0,0,1
36248,0,0,1
36249,0,0,1
36250,0,0,1
36251,0,0,1
36252,0,0,1
36253,0,0,1
36254,0,0,2
36255,0,0,2
36256,0,0,2
36257,0,0,2
36258,0,0,2
36259,0,0,2
36260,0,0,2
36261,0,0,2
36262,0,0,2
36263,0,0,1
36264,0,0,1
36265,0,0,1
36266,0,0,1
36267,0,0,1
36268,0,0,1
36269,0,0,1
36270,0,0,1
36271,0,0,1
36272,0,0,1
36273,0,0,1
36274,0,0,1
36275,0,0,1
36276,0,0,1
36277,0,0,1
36278,0,0,1
36279,0,0,1
36280,0,0,2
36281,0,0,2
36282,0,0,1
36283,0,0,1
36284,0,0,1
36285,0,0,1
36286,0,0,1
36287,0,0,1
36288,0,0,3
36289,0,0,3
36290,0,0,3
36291,0,0,1
36292,0,0,1
36293,0,0,2
36294,0,0,2
36295,0,0,1
36296,0,0,1
36297,0,0,3
36298,0,0,3
36299,0,0,3
36300,0,0,3
36301,0,0,3
36302,0,0,1
36303,0,0,1
36304,0,0,1
36305,0,0,1
36306,0,0,1
36307,0,0,1
36308,0,0,2
36309,0,0,2
36310,0,0,2
36311,0,0,2
36312,0,0,2
36313,0,0,2
36314,0,0,1
36315,0,0,1
36316,0,0,1
36317,0,0,1
36318,0,0,1
36319,0,0,1
36320,0,0,1
36321,0,0,1
36322,0,0,1
36323,0,0,1
36324,0,0,2
36325,0,0,2
36326,0,0,1
36327,0,0,1
36328,0,0,1
36329,0,0,1
36330,0,0,1
36331,0,0,1
36332,0,0,1
36333,0,0,1
36334,0,0,1
36335,0,0,1
36336,0,0,1
36337,0,0,1
36338,0,0,1
36339,0,0,1
36340,0,0,1
36341,0,0,1
36342,0,0,1
36343,0,0,1
36344,0,0,1
36345,0,0,1
36346,0,0,1
36347,0,0,1
36348,0,0,1
36349,0,0,1
36350,0,0,2
36351,0,0,2
36352,0,0,2
36353,0,0,2
36354,0,0,1
36355,0,0,1
36356,0,0,2
36357,0,0,2
36358,0,0,1
36359,0,0,1
36360,0,0,2
36361,0,0,2
36362,0,0,1
36363,0,0,1
36364,0,0,2
36365,0,0,2
36366,0,0,2
36367,0,0,1
36368,0,0,1
36369,0,0,1
36370,0,0,1
36371,0,0,1
36372,0,1,1
36373,0,1,1
36374,0,0,1
36375,0,0,1
36376,0,0,1
36377,0,0,1
36378,0,0,1
36379,0,0,1
36380,0,0,1
36381,0,0,1
36382,0,0,1
36383,0,0,1
36384,0,0,1
36385,0,0,1
36386,0,0,1
36387,0,0,1
36388,0,0,1
36389,0,0,1
36390,0,0,2
36391,0,0,2
36392,0,0,1
36393,0,0,1
36394,0,0,1
36395,0,0,1
36396,0,0,1
36397,0,0,1
36398,0,0,3
36399,0,0,3
36400,0,0,3
36401,0,0,3
36402,0,0,1
36403,0,0,1
36404,0,0,1
36405,0,0,1
36406,0,0,2
36407,0,0,2
36408,0,0,1
36409,0,0,1
36410,0,0,1
36411,0,0,1
36412,0,0,1
36413,0,0,1
36414,0,0,1
36415,0,0,1
36416,0,0,1
36417,0,0,1
36418,0,0,1
36419,0,0,1
36420,0,0,1
36421,0,0,1
36422,0,0,2
36423,0,0,2
36424,0,0,1
36425,0,0,1
36426,0,0,1
36427,0,0,1
36428,0,0,1
36429,0,0,1
36430,0,0,1
36431,0,0,1
36432,0,0,1
36433,0,0,1
36434,0,0,1
36435,0,0,1
36436,0,0,1
36437,0,0,1
36438,0,0,1
36439,0,0,1
36440,0,0,1
36441,0,0,1
36442,0,0,2
36443,0,0,2
36444,0,0,2
36445,0,0,2
36446,0,0,2
36447,0,0,2
36448,0,0,2
36449,0,0,1
36450,0,0,1
36451,0,0,1
36452,0,0,1
36453,0,0,2
36454,0,0,2
36455,0,0,1
36456,0,0,1
36457,0,0,1
36458,0,0,1
36459,0,0,2
36460,0,0,2
36461,0,0,2
36462,0,0,2
36463,0,0,2
36464,0,0,1
36465,0,0,1
36466,0,0,2
36467,0,0,2
36468,0,0,1
36469,0,0,1
36470,0,0,1
36471,0,0,1
36472,0,0,2
36473,0,0,2
36474,0,0,2
36475,0,0,1
36476,0,0,1
36477,0,0,1
36478,0,0,1
36479,0,0,1
36480,0,0,1
36481,0,0,1
36482,0,0,1
36483,0,0,1
36484,0,0,1
36485,0,0,1
36486,0,0,1
36487,0,0,1
36488,0,0,1
36489,0,0,1
36490,0,0,1
36491,0,0,1
36492,0,0,1
36493,0,0,1
36494,0,0,1
36495,0,0,1
36496,0,0,1
36497,0,0,1
36498,0,0,1
36499,0,0,1
36500,0,0,1
36501,0,0,2
36502,0,0,2
36503,0,0,2
36504,0,0,1
36505,0,0,1
36506,0,0,1
36507,0,0,1
36508,0,0,1
36509,0,0,1
36510,0,0,1
36511,0,0,1
36512,0,0,1
36513,0,0,1
36514,0,0,1
36515,0,0,1
36516,0,0,1
36517,0,0,1
36518,0,0,1
36519,0,0,1
36520,0,0,1
36521,0,0,1
36522,0,0,2
36523,0,0,2
36524,0,0,1
36525,0,0,1
36526,0,0,1
36527,0,0,1
36528,0,0,2
36529,0,0,2
36530,0,0,1
36531,0,0,1
36532,0,0,1
36533,0,0,1
36534,0,0,2
36535,0,0,2
36536,0,0,2
36537,0,0,3
36538,0,0,3
36539,0,0,3
